Id,SalePrice
124,206171.952508216
125,166802.732729198
126,171944.970637151
127,167508.881926494
128,152832.958281237
129,200722.702954976
130,194756.051135157
131,155615.171031909
132,216478.625661247
133,146942.493812098
134,127102.068215399
135,202832.871743363
136,125009.257415071
137,234947.876901722
138,170062.829918636
139,166449.971210176
140,170923.801003398
141,185037.355455581
142,165965.130899364
143,258401.672729527
144,191236.728906234
145,201966.468831542
146,224084.445333255
147,147762.819050096
148,153152.413803101
149,154767.022710787
150,166390.074975031
151,198353.783205732
152,186925.894612153
153,92096.7466176382
154,184103.010168875
155,169889.50299217
156,142529.056149857
157,223538.436502707
158,211609.276997242
159,115621.508715577
160,243994.093375812
161,131413.898032927
162,169136.848357315
163,249186.793263535
164,186168.542948413
165,140709.271243437
166,200726.872508782
167,187334.585657141
168,165983.452962029
169,122333.418521871
170,153057.226351049
171,161958.211079806
172,189604.140632836
173,213420.040458532
174,198380.397177508
175,172556.472054286
176,225585.388555248
177,211925.25082888
178,187978.476027791
179,204110.161311309
180,200673.542813944
181,123944.815254572
182,165867.458190899
183,174259.339295611
184,156411.06026284
185,166255.047375428
186,206833.451847456
187,186186.700087474
188,110014.180537969
189,216894.993438684
190,142701.205507887
191,148287.593944887
192,211673.12930274
193,156320.418492129
194,238153.750898059
195,156307.070350846
196,164807.717114454
197,216983.713053249
198,187451.110904898
199,228377.377889145
200,166988.327869709
201,179687.679671036
202,136980.96209562
203,182866.408215445
204,169299.492530699
205,143553.308234387
206,250591.031514611
207,178536.965571497
208,159185.143872981
209,150970.652144965
210,155796.451874152
211,251845.156711434
212,131375.623646396
213,187050.606893531
214,164397.605895808
215,125551.261122107
216,169077.960796205
217,176234.688372783
218,191210.275701582
219,193368.640700665
220,216432.486096726
221,138374.448459744
222,223221.411465262
223,150953.80669763
224,214085.772694258
225,144015.534432856
226,126655.612514898
227,126954.686288248
228,200519.600306069
229,149309.465225393
230,137932.645534976
231,175103.496771246
232,165171.983687999
233,144279.822200638
234,167645.341849871
235,155684.42019066
236,131084.665418313
237,160582.6941923
238,130598.206303596
239,135506.500358672
240,196769.543973746
241,173301.293293258
242,121244.832515182
243,198323.203040414
244,158451.609733293
245,158710.307682505
246,184488.706835583
247,198662.315222521
248,190290.510029095
249,171919.64444752
250,274873.135912948
251,217445.848003796
252,166319.44472288
253,183302.926714675
254,183366.607490774
255,153894.159819075
256,191565.437373872
257,145329.143876616
258,189845.74839066
259,166556.982684109
260,168678.868665743
261,186198.863556737
262,222215.668155523
263,148647.595645531
264,148561.382916092
265,249292.172279418
266,162631.788620799
267,157236.435121522
268,153094.698799119
269,122844.542931121
270,160760.967551726
271,215251.309604147
272,175231.146264477
273,191295.645610916
274,150193.40727976
275,136259.868316662
276,79011.6655004217
277,177972.481536771
278,176236.93047864
279,196866.830331956
280,236528.357277505
281,131742.172908049
282,149548.682517575
283,122374.905110879
284,174183.822015458
285,202205.13371388
286,216839.741021836
287,197333.526128878
288,174664.256079364
289,198160.7542424
290,205841.028235363
291,209643.088306227
292,219544.32065936
293,190992.026150345
294,228089.422862948
295,163277.960352184
296,164617.722686777
297,163980.31360425
298,192329.410520709
299,169588.140304083
300,137298.980957775
301,231377.453626111
302,170034.957300854
303,181618.745148534
304,159074.050005633
305,178305.638633324
306,192776.376644245
307,134163.963769535
308,169889.22093555
309,169066.685416635
310,192099.352995791
311,118420.073493557
312,179804.410561589
313,165106.394827667
314,160767.604560833
315,113289.99760416
316,224357.40952476
317,162185.508832868
318,150056.670837568
319,156097.516941335
320,154737.608228001
321,189006.936139027
322,151249.370802849
323,212755.285901659
324,150605.714406143
325,174799.925470906
326,154694.480093948
327,182841.45351997
328,111661.457929339
329,160152.098600464
330,178492.214716115
331,204608.700587545
332,164588.338154847
333,148571.064154227
334,94851.9880264757
335,207553.062531074
336,177454.125656022
337,130871.637729314
338,192233.896463075
339,131533.169859667
340,197839.269911072
341,190374.333665383
342,212989.023538711
343,125778.686645292
344,157149.482106029
345,284701.311943559
346,234513.132110135
347,194412.12031687
348,116323.83898521
349,174304.901979958
350,86270.0745761574
351,164458.950327194
352,210784.566228845
353,75563.2927266256
354,108936.837663721
355,190334.611950799
356,163959.89930909
357,249282.013416249
358,138228.651943101
359,148183.559845847
360,199874.367419123
361,175172.973171016
362,208647.931601814
363,189575.716091965
364,154818.717473719
365,145774.100969342
366,128064.928120813
367,140955.752269696
368,154168.146546359
369,168530.27545462
370,197014.955307186
371,100104.190613225
372,108214.837894189
373,95457.2285846811
374,215067.528842681
375,132396.361244525
376,138914.54178489
377,179750.005468367
378,155431.130226426
379,121903.74269732
380,171123.427084353
381,149719.474997008
382,140252.684433335
383,173146.894398632
384,209153.927077845
385,187107.396730586
386,145955.291696546
387,170968.046503755
388,196302.778230664
389,216311.704427189
390,224879.798093416
391,134480.650806603
392,119018.87784489
393,246521.188810437
394,164298.659939779
395,74727.2210532772
396,194784.165014932
397,245816.679044587
398,151745.310818157
399,177387.830691068
400,97198.7715753802
401,220623.255012816
402,153480.278302359
403,217058.86460619
404,193218.319356781
405,172559.00921305
406,131486.189365473
407,141440.207718547
408,111828.056821444
409,207672.79289992
410,199168.832490851
411,211495.30992121
412,172203.328272728
413,179104.842074618
414,159326.443020101
415,155365.863659213
416,189413.487500589
417,163003.678158227
418,128831.682400614
419,187892.534790259
420,202761.758668678
421,159524.676651425
422,126933.77496004
423,217955.717736238
424,216454.933535292
425,76460.7838663626
426,239883.382627726
427,143071.690805489
428,164722.71084184
429,162620.603942428
430,157958.16430715
431,124204.747255456
432,125582.564794713
433,128950.685939677
434,214133.023026017
435,139790.260069357
436,133475.964776275
437,146021.403684328
438,138598.434129898
439,189279.02017758
440,173621.642023994
441,191832.352055786
442,156151.483719666
443,267227.137668955
444,149241.81061394
445,201905.471629004
446,176809.799012328
447,190584.766814411
448,143153.046867319
449,144254.473942387
450,166512.502012464
451,190898.022942575
452,131204.678559529
453,168805.647739725
454,179809.762748989
455,190250.90195474
456,196120.705278912
457,110114.366667603
458,184778.884828106
459,159498.564086657
460,145772.413082365
461,164916.706156289
462,179868.343428463
463,161140.618776828
464,189152.863217312
465,230761.1423917
466,180372.298285909
467,187961.225861093
468,187759.966152477
469,147998.467245691
470,157380.489109288
471,168394.482987738
472,201910.537229165
473,205362.971686267
474,149434.739991319
475,169277.508068389
476,148282.117175441
477,198894.641452457
478,163374.640905494
479,119043.902295333
480,150443.091690183
481,174035.595942303
482,217315.595240032
483,152964.024763321
484,202217.990197664
485,170037.650004335
486,176719.864432153
487,186291.857066747
488,140220.953517003
489,172621.70554866
490,175294.917378015
491,227609.474399207
492,154458.726181906
493,176060.730076076
494,141953.402815686
495,164769.173565574
496,156453.660515561
497,130196.612392056
498,105353.903811756
499,150367.353268287
500,211114.994929121
501,214023.649715914
502,203815.316605254
503,129239.783336321
504,183070.580869546
505,185402.852481805
506,138657.244700576
507,213839.474066101
508,206881.724032748
509,216183.856676742
510,172922.226795116
511,174024.033226915
512,212890.78069795
513,140180.392544937
514,166464.410994671
515,137665.871596797
516,173344.183812482
517,152474.014439106
518,219013.987915385
519,200497.042368077
520,128059.5695857
521,168815.127302071
522,141437.017114165
523,181224.985602497
524,150717.57953383
525,215682.506444163
526,201912.353904139
527,235829.58253225
528,198595.039232593
529,158292.766999851
530,108449.878714977
531,145332.072861305
532,171239.475417807
533,273124.42551509
534,133920.43346524
535,200296.708711585
536,117010.451022145
537,176932.27922822
538,193619.629180359
539,156237.641445523
540,186167.01373003
541,149355.638525731
542,184955.822579202
543,204176.38085498
544,166253.892925194
545,159149.248600127
546,166885.312867705
547,214771.635099687
548,186885.212530461
549,193752.420627399
550,170879.260791065
551,157902.220147211
552,139239.049400509
553,201643.113197409
554,197584.913164441
555,207145.416752057
556,188130.02767562
557,231014.317356583
558,203616.656432407
559,178068.916995518
560,142479.985558943
561,168587.147728412
562,134963.849306436
563,186449.812555962
564,190897.37056233
565,163590.817205914
566,142315.847057699
567,181226.273380454
568,170334.425732528
569,204883.728952729
570,137823.458558563
571,111906.679109293
572,193331.405448687
573,217224.783992369
574,195498.560559462
575,186417.073589105
576,202078.844045588
577,171090.23234129
578,170459.67848531
579,129813.891090964
580,135432.615161595
581,129233.851498029
582,168439.047809351
583,168120.522762047
584,104439.925530836
585,149892.803710224
586,136725.702478112
587,174003.501825871
588,174877.504993159
589,199069.549793754
590,200039.192910377
591,241829.38105896
592,157046.10794722
593,171902.816097448
594,191997.603423159
595,193368.286973648
596,208012.418146874
597,147756.685133347
598,157224.697768642
599,196820.434330061
600,209917.81790641
601,174425.060663175
602,178054.514285149
603,156492.07886113
604,197220.178004707
605,288914.79470949
606,192658.35065621
607,180497.918521807
608,145604.169872996
609,211995.042979683
610,200433.037518639
611,213270.516197988
612,199897.568820432
613,197217.670645426
614,153498.579171204
615,169430.09166503
616,176728.313682767
617,194062.340484627
618,119392.912410432
619,176633.169505132
620,160700.068247281
621,215723.967929054
622,211803.618251591
623,211418.08175272
624,175720.190404843
625,211232.879709927
626,134528.888382513
627,172168.741111314
628,189653.123724735
629,136090.217743727
630,259010.979982356
631,226199.090119734
632,190983.725325052
633,148951.71562854
634,185931.385603545
635,165547.442599836
636,144566.918267284
637,141695.935608693
638,149645.91344957
639,176356.500531355
640,113768.254422916
641,182928.123274426
642,115713.019184955
643,165675.164767762
644,226358.572016756
645,171793.853842956
646,165198.749929287
647,153624.865640362
648,151887.289041167
649,242512.323688065
650,168272.118562594
651,168477.914248534
652,178086.229026165
653,144085.560439035
654,128778.969141942
655,149599.36428319
656,219169.011771809
657,151697.801161521
658,213031.818170016
659,226430.675101288
660,116576.518386666
661,135923.252997787
662,150651.002045592
663,167820.925511962
664,176528.800082051
665,231398.161705181
666,204936.388329369
667,151984.323762193
668,143417.736377168
669,229367.581727774
670,218293.936205097
671,182463.931702473
672,220178.041693522
673,190458.064393237
674,159545.287021817
675,159225.576673518
676,228742.690706706
677,170414.830036159
678,178583.199013619
679,109751.266677494
680,187056.622266795
681,105173.100746002
682,169934.183910214
683,231768.153659157
684,107511.001009805
685,139216.905502916
686,189321.717140408
687,137909.361046717
688,219196.262900315
689,184089.096379241
690,205472.455950835
691,225110.245498549
692,132820.247865686
693,167732.05066451
694,184792.698617779
695,158192.470908602
696,146647.230227977
697,285790.387195948
698,215618.962200713
699,124051.096138704
700,54157.2588332293
701,199781.407951039
702,151517.658951904
703,167084.724223203
704,151183.595798432
705,212361.321085088
706,128642.450870104
707,150234.03957153
708,137415.873205213
709,186474.933428361
710,122173.560470385
711,189565.752815654
712,195357.147665779
713,174696.406096721
714,111258.616631302
715,115972.8559577
716,124686.504441211
717,221672.704810217
718,163185.99126825
719,198664.578985869
720,171806.469005857
721,152777.849572262
722,97572.8396658964
723,142872.227601042
724,215481.006611076
725,155316.275615719
726,199062.886681125
727,165424.83482779
728,122921.368388194
729,114172.440698691
730,134366.401524917
731,208568.593391003
732,218302.474748338
733,169089.378955778
734,175212.740931719
735,183134.162709939
736,179575.857381052
737,145520.785390962
738,203448.628992927
739,157999.531689764
740,178873.96784783
741,179227.315461523
742,168175.256483106
743,157244.32708707
744,284172.628137658
745,146557.123688
746,135512.52699277
747,187686.566854487
748,171679.723101634
749,211323.51439021
750,160384.147943813
751,283670.461267181
752,134147.797402264
753,204463.535213316
754,136500.975497222
755,205420.231233256
756,193310.121185896
757,188281.051138543
758,144005.745973326
759,228149.346911478
760,176367.657480241
761,184293.163477322
762,149536.483817517
763,129382.95175348
764,166383.655826408
765,257116.662639936
766,140431.657810044
767,184101.000366377
768,186622.239822864
769,202067.987356298
770,168593.027395774
771,127952.279165783
772,163579.287951016
773,196877.488463294
774,159043.719802279
775,219800.64435825
776,191760.323702197
777,171547.243309908
778,182026.808000925
779,189248.966116976
780,210655.479816884
781,96757.9905904774
782,210055.452635896
783,154604.405016389
784,197588.909055099
785,185646.251549154
786,227028.396528933
787,190959.462094461
788,154828.164491851
789,176638.645327216
790,157160.209893294
791,114635.088131192
792,124253.081492434
793,154309.386168172
794,190187.67924362
795,196257.866922049
796,124995.165814462
797,166577.694403028
798,230835.560844091
799,170040.786730964
800,181663.202731129
801,128153.120344846
802,177538.618374048
803,159632.194726962
804,175447.499734951
805,139086.324542902
806,157279.925697254
807,164351.360099812
808,186087.730210807
809,176154.843886185
810,187383.409206546
811,182289.244046353
812,157095.039893334
813,244648.639113273
814,100658.954136238
815,164868.5339933
816,185925.879628851
817,127742.89677139
818,199951.272254855
819,183178.09616127
820,168262.424096989
821,206814.711915036
822,149728.285217923
823,182406.267316229
824,159953.129073582
825,136011.116295434
826,178091.986313978
827,216625.599885058
828,190316.644702845
829,214578.567428982
830,171073.556179235
831,145404.651710837
832,147621.47635269
833,146745.840176757
834,184801.944227697
835,150842.904351082
836,230444.091199433
837,246311.070507247
838,211156.259661513
839,143989.710459729
840,231762.413846026
841,156738.412063638
842,180220.414705337
843,182387.932422522
844,177196.939285677
845,206270.606547869
846,187103.256714803
847,150332.394582198
848,177122.990975754
849,199760.366794546
850,136865.020910153
851,130108.941983531
852,201275.906422312
853,185212.111861982
854,146116.717814776
855,133354.835401434
856,169303.539791947
857,217284.970046779
858,177978.770277317
859,124499.372004814
860,196228.218085833
861,147718.642170575
862,193114.593603268
863,180242.652386533
864,182592.487356285
865,152033.684954009
866,173754.788178217
867,297103.487960365
868,108583.138352209
869,173645.419180683
870,216050.375144565
871,180440.846441311
872,136201.755421933
873,168442.358427553
874,192670.746235138
875,189184.768185923
876,132077.034562359
877,134517.988154923
878,167550.068018714
879,110596.871291854
880,174172.756836021
881,156635.219244799
882,198391.543151991
883,195799.207820114
884,130819.578537119
885,188107.409014502
886,164641.718763119
887,160100.831035744
888,178349.650688338
889,154037.856218881
890,182737.839904543
891,203121.151129766
892,150228.904068193
893,217887.440518408
894,132085.985821887
895,222532.418890648
896,160880.260663949
897,202458.491681219
898,211667.3957837
899,225528.069030504
900,185448.982101375
901,198172.049441091
902,212907.653435122
903,135110.054067917
904,151825.507818321
905,201202.331868253
906,164185.009725063
907,187679.77533843
908,149006.787976077
909,155049.766626771
910,176084.187658617
911,136234.420789742
912,119548.716535651
913,152916.323662108
914,170539.839480442
915,206437.021129938
916,193636.596395199
917,133371.234710654
918,157327.028182282
919,181913.90397399
920,153978.685615698
921,181230.630955454
922,148195.539198343
923,189524.075904119
924,173871.72805279
925,118925.715899292
926,107668.925130498
927,212255.700882113
928,146317.392934291
929,144623.614993985
930,195570.419149321
931,166180.188581303
932,119347.818917982
933,217877.331600236
934,113274.574131655
935,110961.712613667
936,163806.745127416
937,191000.936649672
938,86038.8925315014
939,159656.237647126
940,166977.597221733
941,193794.79445691
942,141824.791415254
943,135107.982829718
944,140447.568209012
945,156529.481979424
946,120208.654038477
947,201077.25734742
948,197769.087103555
949,178700.337463201
950,129162.439618466
951,143499.915686396
952,180383.699670905
953,146920.780710918
954,221340.562734385
955,197070.907747264
956,109261.754315088
957,158419.05611882
958,154736.636240187
959,177846.309511944
960,227933.932522319
961,121224.024996451
962,176568.244866697
963,145945.064242271
964,201964.461999297
965,213543.873020764
966,208285.502928575
967,244737.761353297
968,168561.404855727
969,172371.847123163
970,114400.914470529
971,107427.784641802
972,222254.776923678
973,59199.3444029509
974,158657.734200135
975,159342.411313465
976,196898.886266425
977,127494.830958625
978,138977.167201951
979,165080.117235328
980,148581.015094005
981,112618.236760962
982,174805.286212761
983,181404.068530191
984,276869.909558707
985,195276.549537745
986,215814.48174145
987,190251.965911299
988,189543.086856772
989,175136.746795695
990,191448.723135567
991,205142.133190516
992,183716.82236472
993,122715.400898633
994,197486.620062092
995,203238.861365419
996,172998.488961628
997,153166.785794316
998,143980.947003255
999,162606.771629557
1000,195326.595422485
1001,193104.980350102
1002,119474.031353048
1003,157863.913541018
1004,210269.88333758
1005,160129.386894742
1006,188362.096421087
1007,216205.695215699
1008,203591.708832166
1009,114733.363539489
1010,179475.701713924
1011,181538.248924828
1012,112309.215046428
1013,121997.458655222
1014,108908.358620619
1015,182548.628612271
1016,151127.1160688
1017,176102.874361576
1018,209439.031301936
1019,179116.286636938
1020,196006.150985893
1021,149142.611851399
1022,138147.745363316
1023,178189.684523792
1024,128069.663379385
1025,158116.020892833
1026,174687.291098636
1027,157191.682727457
1028,170872.651664841
1029,188383.375433772
1030,157271.9323683
1031,169468.900477262
1032,156744.446808064
1033,161343.417390949
1034,182098.735097554
1035,178914.108150092
1036,190132.920312934
1037,191717.72988555
1038,154502.297439721
1039,193804.824076516
1040,143836.291392271
1041,193954.133288254
1042,255124.500613704
1043,191569.17079651
1044,126089.836894019
1045,195485.084143418
1046,220198.268735717
1047,143779.494846257
1048,97528.7910827053
1049,156626.826742341
1050,187206.337714987
1051,165387.854251992
1052,181867.072495254
1053,175423.183721722
1054,160750.403443599
1055,142922.370466522
1056,195808.027610774
1057,200182.506998816
1058,197372.822442074
1059,166069.460941603
1060,189067.41689293
1061,186674.918340004
1062,236423.261870439
1063,150752.918657859
1064,165031.97818476
1065,151560.055695223
1066,139362.250092305
1067,176557.675344293
1068,185245.694665907
1069,180481.08385636
1070,175048.440316289
1071,174169.388965255
1072,130492.70857108
1073,188198.846482719
1074,171128.958033679
1075,216075.711301082
1076,129065.088119539
1077,152513.964477748
1078,151317.316726556
1079,118499.894798577
1080,247633.010884903
1081,137501.71414707
1082,157348.515352672
1083,178171.780234685
1084,146135.133311971
1085,114950.507973835
1086,252645.80255806
1087,216592.139258315
1088,175950.125258124
1089,168080.427101599
1090,161409.148481232
1091,173278.82839586
1092,188082.922870144
1093,181246.574663342
1094,117257.384207411
1095,159315.000257389
1096,105671.486443091
1097,198663.416628956
1098,228372.90812457
1099,159154.173398186
1100,122163.795723211
1101,236818.327855994
1102,161318.783940651
1103,209985.908180733
1104,162982.766407352
1105,177232.419926051
1106,221558.317480135
1107,131905.997777711
1108,100365.228724037
1109,149379.317633101
1110,239857.304368856
1111,128677.931387073
1112,120976.565669384
1113,188613.958765925
1114,93521.4930035684
1115,160600.703392685
1116,236629.397146676
1117,130001.27993994
1118,154697.860300996
1119,225384.205263105
1120,197066.252988341
1121,144506.377120979
1122,147287.813335051
1123,187586.152267808
1124,170813.113956888
1125,122640.931046106
1126,226171.811642543
1127,124417.059487009
1128,151801.769434731
1129,151446.508868198
1130,233366.56417403
1131,158109.023345585
1132,212286.457076717
1133,197718.617977445
1134,178134.735363409
1135,200300.098284956
1136,187312.187937783
1137,173215.237606441
1138,186492.545092081
1139,182480.667346484
1140,171396.403063064
1141,193960.346967026
1142,189614.412583537
1143,143968.775268513
1144,101803.644043635
1145,202612.163494682
1146,181900.277922921
1147,140956.066319985
1148,217673.489528009
1149,156891.586950852
1150,157941.110154314
1151,123762.25198681
1152,143262.816731067
1153,198648.532236066
1154,171457.994685506
1155,186536.879827458
1156,155617.301415086
1157,179108.923058947
1158,175517.676975967
1159,169091.573771554
1160,104753.813051884
1161,131453.928926602
1162,217596.168617184
1163,180722.339392141
1164,164532.116101744
1165,250086.476947188
1166,177170.097903779
1167,149327.344866153
1168,205698.433512292
1169,192790.407050436
1170,177151.019560282
1171,91197.3358567909
1172,145273.532619725
1173,206391.468271281
1174,255791.35156955
1175,191526.52169255
1176,176182.042862411
1177,172251.42886469
1178,228127.480520739
1179,150017.779109272
1180,215594.609376025
1181,204941.567184237
1182,180695.394174246
1183,155607.952526765
1184,165594.96832043
1185,142959.903953055
1186,130224.461011944
1187,233892.934537983
1188,115984.723323166
1189,173464.768059628
1190,208596.962227604
1191,168978.070278369
1192,132734.061272293
1193,150468.826544422
1194,164191.469686411
1195,165842.505786398
1196,147317.671386069
1197,151558.686821521
1198,214170.270216164
1199,127665.467058492
1200,160482.849127517
1201,156323.160388971
1202,157456.35212755
1203,105933.358439494
1204,137934.266689338
1205,180447.041083909
1206,136512.365710351
1207,175219.164227955
1208,185351.080205157
1209,164356.278277466
1210,82866.4345523625
1211,192790.579038789
1212,195843.792489017
1213,135428.525687332
1214,195250.516851804
1215,167664.456647798
1216,175066.751591796
1217,168196.061813855
1218,173206.811756155
1219,172090.940606641
1220,133985.630489065
1221,161273.585828393
1222,173373.912732974
1223,157659.557032939
1224,153160.564835123
1225,146058.312080385
1226,175699.064453947
1227,194580.676890865
1228,139549.155454388
1229,195768.317820751
1230,235760.255705047
1231,172406.470982531
1232,115045.341032821
1233,148538.941764461
1234,172964.948425669
1235,143484.791827566
1236,99772.8711940733
1237,103868.032635474
1238,168321.131619791
1239,251239.680630681
1240,206843.545670942
1241,122423.21501842
1242,132345.933499087
1243,210829.831628534
1244,190559.287323962
1245,189736.318993055
1246,220726.197369307
1247,169747.163371562
1248,180438.593877936
1249,117297.049730765
1250,175001.10560019
1251,202136.990285823
1252,178085.927331594
1253,200019.12252894
1254,201206.391799711
1255,191371.947311778
1256,109140.332282223
1257,219079.405839263
1258,132656.969751618
1259,214123.029619692
1260,189781.309073238
1261,117907.775922789
1262,167790.041204017
1263,168333.57815296
1264,140161.73084798
1265,168916.217664241
1266,160602.313503694
1267,212544.01911909
1268,193094.588165093
1269,162864.403716419
1270,176843.039589851
1271,156931.62150244
1272,163116.322954999
1273,202713.491579937
1274,117625.303785361
1275,223218.747098191
1276,162473.192338635
1277,193460.479438533
1278,142517.609567222
1279,179602.350908037
1280,231248.398394504
1281,191767.94329716
1282,173169.00379698
1283,141884.668091665
1284,174808.744775069
1285,181249.010002111
1286,150519.188849254
1287,176189.580550218
1288,178066.555414993
1289,136978.371051168
1290,87338.9260048575
1291,140955.366317534
1292,137893.949799755
1293,115061.356620362
1294,181309.905579638
1295,184415.183314061
1296,250809.376245638
1297,134614.320226859
1298,205958.727750721
1299,114097.488444621
1300,175397.010340272
1301,138831.830017237
1302,145607.784287136
1303,135664.121318614
1304,179041.592430745
1305,180104.863372898
1306,120491.216921857
1307,217591.513467317
1308,178051.769708113
1309,121584.878883947
1310,167673.148698501
1311,176314.195148132
1312,188263.837623819
1313,225373.785269672
1314,182290.594074934
1315,183651.048615355
1316,109361.883438768
1317,162864.941827785
1318,182773.632252004
1319,170653.838499952
1320,186559.975517445
1321,216372.390512464
1322,144842.888854354
1323,221905.953000223
1324,146344.020388171
1325,210901.347753317
1326,174340.858549476
1327,170951.491825502
1328,182825.578323296
1329,177019.423115756
1330,147592.372311273
1331,173073.158731508
1332,230853.183275345
1333,165524.54815303
1334,197877.924051315
1335,206038.728648339
1336,116051.181524328
1337,164354.413726399
1338,196851.019429264
1339,178638.514481333
1340,201233.129728827
1341,237398.325143367
1342,133469.220032192
1343,218109.859914775
1344,134435.044675307
1345,178883.343071181
1346,167951.070441254
1347,120496.848875242
1348,164489.826817784
1349,157574.99792808
1350,201586.654801114
1351,210790.427178206
1352,177101.812300266
1353,184771.771252034
1354,144992.004924271
1355,176463.449297748
1356,230234.28414302
1357,174624.283411214
1358,106107.783676498
1359,155427.648113126
1360,215292.23772555
1361,123499.331480766
1362,263793.918600589
1363,131602.839917151
1364,241026.471110272
1365,203740.912974521
1366,125873.710082773
1367,133247.612853103
1368,171254.852424426
1369,220326.10794836
1370,130782.142900318
1371,218860.949636741
1372,143749.847695397
1373,207103.330554373
1374,146001.19815455
1375,167947.368211043
1376,180143.060026065
1377,191849.190759163
1378,149272.836647909
1379,170753.226082864
1380,143164.343357719
1381,98075.9702824445
1382,165813.341686648
1383,148826.684135427
1384,160257.720023421
1385,144802.088610712
1386,176666.606741632
1387,200678.30770816
1388,187670.705365568
1389,169313.285834096
1390,183677.722285584
1391,175394.895335016
1392,183560.611639476
1393,186129.683981385
1394,211280.80410455
1395,129419.796441348
1396,145515.602800143
1397,170361.776554186
1398,180932.590925137
1399,169001.463513514
1400,142157.975898238
1401,176727.812737467
1402,220960.84144091
1403,180608.479419965
1404,158037.359458972
1405,136947.820769894
1406,129977.648179096
1407,246134.705766868
1408,234312.850228652
1409,136760.844378768
1410,173042.797178548
1411,226708.889292514
1412,93867.1509111681
1413,208318.74618137
1414,186417.78971389
1415,205529.415318088
1416,127708.565424235
1417,160704.020492643
1418,184639.044933463
1419,227825.711286387
1420,198965.303443627
1421,180798.15093347
1422,230385.874206492
1423,208490.642055613
1424,172236.860237905
1425,141729.869245464
1426,138606.972130869
1427,176286.418373855
1428,135358.259344144
1429,129434.586680837
1430,173515.993173351
1431,114435.032416545
1432,182953.011257608
1433,135956.110925123
1434,161673.624537214
1435,192878.109300392
1436,219730.574342682
1437,160008.54786004
1438,194082.099172397
1439,140637.010090801
1440,195304.166284319
1441,134267.972364111
1442,249294.806783559
1443,206467.621928658
1444,161133.530113069
1445,110970.740770682
1446,254125.427855661
1447,108210.525818385
1448,177242.422662611
1449,174121.148033778
1450,132943.900791082
1451,194461.973346809
1452,246833.355394503
1453,203732.711373945
1454,203820.722943679
1455,131810.50592241
1456,167551.400758347
1457,132978.918925037
1458,182231.67837712
1459,155046.710381327
1460,121054.177378014
1461,108571.340938804
1462,185965.896870142
1463,204062.264128874
1464,190514.043643972
1465,127427.123859237
1466,169532.367482198
1467,144582.279357354
1468,151906.486938368
1469,167181.055970897
1470,147469.165652513
1471,229882.567701176
1472,128872.951510691
1473,170135.373052063
1474,199641.97208947
1475,200413.130235116
1476,127567.836125435
1477,164249.633122958
1478,184567.476821855
1479,159221.05629793
1480,237006.601751901
1481,206167.321276116
1482,188702.629667899
1483,227236.66388474
1484,157655.862172274
1485,114180.090162949
1486,137481.714332808
1487,154191.34743572
1488,180276.906035068
1489,158807.89153453
1490,188669.521450052
1491,134451.245109489
1492,215770.950841268
1493,169494.492393794
1494,122395.326314295
1495,92441.7678036874
