Id,SalePrice
875,178420.5
876,142824.859375
877,117267.109375
878,167713.25
879,134818.125
880,159426.890625
881,147883.96875
882,177655.515625
883,180932.25
884,126801.015625
885,213217.046875
886,188784.5
887,131791.96875
888,163619.96875
889,147558.875
890,160805.765625
891,195428.609375
892,157748.859375
893,205639.171875
894,137911.984375
895,244522.3125
896,148108.359375
897,175579.84375
898,213093.546875
899,212674.4375
900,179242.625
901,219378.375
902,206658.921875
903,132521.78125
904,167549.21875
905,186537.03125
906,146204.625
907,198709.71875
908,134637.3125
909,148659.59375
910,174059.109375
911,162477.671875
912,112999.9609375
913,178478.109375
914,193797.03125
915,231624.859375
916,184817.59375
917,140100.15625
918,173000.34375
919,203040.109375
920,143595.3125
921,209492.28125
922,150864.75
923,194692.4375
924,165887.921875
925,119200.2265625
926,126500.0078125
927,210587.984375
928,154351.875
929,144032.0625
930,185516.8125
931,167511.53125
932,110194.3125
933,227606.421875
934,125625.3203125
935,132313.625
936,159113.078125
937,190102.828125
938,96759.875
939,155369.96875
940,157898.4375
941,186405.734375
942,127596.3359375
943,153683.9375
944,125241.5234375
945,133624.109375
946,119999.34375
947,195574.1875
948,186720.546875
949,177824.890625
950,136935.390625
951,135477.125
952,170908.296875
953,144302.640625
954,221120.90625
955,203339.390625
956,114539.921875
957,151344.6875
958,150125.34375
959,175890.78125
960,214748.359375
961,112178.9375
962,184875.359375
963,127009.796875
964,196754.625
965,201476.140625
966,198705.5
967,173785.65625
968,170898.375
969,151237.015625
970,124869.2421875
971,125914.4921875
972,293064.75
973,84158.640625
974,149439.515625
975,167529.703125
976,194904.171875
977,114847.34375
978,139995.25
979,166996.6875
980,118980.4921875
981,120890.859375
982,140548
983,160894.859375
984,337465.4375
985,194182.0625
986,232219.734375
987,207780.75
988,169607.515625
989,169736.265625
990,179626.828125
991,212448.59375
992,189701.453125
993,126145.1640625
994,236031.8125
995,203127.84375
996,179670.671875
997,125756.734375
998,124776.3359375
999,156017.109375
1000,175907.25
1001,200851.78125
1002,125518.734375
1003,161468.859375
1004,188103.5
1005,158611.484375
1006,185437.515625
1007,189130.09375
1008,225801.796875
1009,106603.4609375
1010,189258.234375
1011,168436.359375
1012,133823.46875
1013,138770.453125
1014,117299.7421875
1015,170012.421875
1016,154004.984375
1017,149899.359375
1018,202831
1019,164299.328125
1020,177165.28125
1021,137464.65625
1022,136468.375
1023,169903.9375
1024,108934.2578125
1025,133423.8125
1026,160811.4375
1027,162000.71875
1028,171307.109375
1029,153693.140625
1030,162865.09375
1031,147361.421875
1032,163582.640625
1033,141741.78125
1034,140126.28125
1035,159808.6875
1036,194463.125
1037,194608.453125
1038,158151.703125
1039,187630.140625
1040,131092.234375
1041,170356.46875
1042,262980.40625
1043,195937.765625
1044,129118.3828125
1045,177537.703125
1046,226964.390625
1047,142278.9375
1048,81394.3828125
1049,145672.046875
1050,186297.25
1051,159964.71875
1052,178894.46875
1053,159768.6875
1054,151472.59375
1055,144446.59375
1056,192785.171875
1057,194120.03125
1058,167729.6875
1059,132544.203125
1060,193843.28125
1061,184662.484375
1062,248211.140625
1063,154355.359375
1064,133517.75
1065,161354.015625
1066,143120
1067,177775.515625
1068,168983
1069,201368.328125
1070,162942.046875
1071,163576.046875
1072,126655.90625
1073,210625.21875
1074,176950.046875
1075,207297.234375
1076,142954.515625
1077,138375.25
1078,146432.53125
1079,141894.59375
1080,239619.6875
1081,124278.6953125
1082,163641.828125
1083,186367.734375
1084,148797.453125
1085,141688.953125
1086,276174.46875
1087,245328.859375
1088,175937.296875
1089,187403.515625
1090,156824.3125
1091,161470.3125
1092,196140.046875
1093,186546.578125
1094,107035.9453125
1095,166671.203125
1096,104802.5703125
1097,183286.171875
1098,231096.953125
1099,172774.09375
1100,123572.0234375
1101,298635.375
1102,160963.734375
1103,214641.890625
1104,159873.609375
1105,180920.03125
1106,214948.15625
1107,125185.9609375
1108,104784.0546875
1109,144213.3125
1110,264741.53125
1111,149310.421875
1112,137675.4375
1113,164086.421875
1114,120787.453125
1115,156778.921875
1116,240021.5
1117,129006.4375
1118,141479.640625
1119,215282.375
1120,192251.421875
1121,160369.0625
1122,133182.359375
1123,193866.109375
1124,185799.1875
1125,136671.578125
1126,241442.125
1127,122121.890625
1128,144731.25
1129,141433.765625
1130,229975.8125
1131,160476.890625
1132,241318.015625
1133,213806.46875
1134,183063.578125
1135,182065.859375
1136,180455.890625
1137,157070.84375
1138,170839.40625
1139,180530.0625
1140,182471
1141,188933.328125
1142,172091.03125
1143,118826.625
1144,147792.5625
1145,222509
1146,200420.828125
1147,133274.046875
1148,204268.03125
1149,159636.59375
1150,154740.953125
1151,122056.5078125
1152,131668.546875
1153,179035.078125
1154,158888.453125
1155,191961.96875
1156,154811.40625
1157,158070.75
1158,186164.921875
1159,170575.546875
1160,112532.140625
1161,137109.34375
1162,213926.21875
1163,184698.84375
1164,159605.96875
1165,240098.140625
1166,183464.390625
1167,137645.140625
1168,230815.0625
1169,191702.1875
1170,188317.890625
1171,122134.5078125
1172,128952.8359375
1173,234900.203125
1174,276114.28125
1175,177715.90625
1176,187784.015625
1177,167709.203125
1178,184615.78125
1179,152420.8125
1180,193891.375
1181,178307.953125
1182,150546.15625
1183,158167.9375
1184,151040.375
1185,139226.640625
1186,135538.421875
1187,238227.859375
1188,134937.90625
1189,145520.90625
1190,181258.84375
1191,205413.484375
1192,126529.328125
1193,155044.28125
1194,157895.296875
1195,163827.75
1196,150311.15625
1197,142723.140625
1198,204987.125
1199,124620.7578125
1200,177065.5
1201,144462.15625
1202,148404.9375
1203,121294.984375
1204,132810.5625
1205,170767.46875
1206,127081.8515625
1207,190288.921875
1208,182289.453125
1209,148183.171875
1210,94534.6484375
1211,182688.46875
1212,180700.84375
1213,137851.046875
1214,206820.28125
1215,166560.6875
1216,164560.546875
1217,154162.84375
1218,170753.8125
1219,148637.25
1220,176695.640625
1221,161797.328125
1222,185984.453125
1223,149368.171875
1224,143899.53125
1225,160307.859375
1226,151908.015625
1227,190266.03125
1228,166920.5
1229,173401.390625
1230,262953.28125
1231,165919.015625
1232,122147.8359375
1233,152662.15625
1234,151000.515625
1235,151933.609375
1236,91017.0390625
1237,102686.7265625
1238,150095.703125
1239,297617.875
1240,197363.078125
1241,115105.7734375
1242,142520.734375
1243,165233.234375
1244,186679.53125
1245,156899.328125
1246,218289.171875
1247,190624.9375
1248,178846.21875
1249,128220.9296875
1250,198427.984375
1251,196279
1252,202271.296875
1253,175719.46875
1254,199051.71875
1255,203438.640625
1256,149124.09375
1257,215009.46875
1258,129321.84375
1259,207468.46875
1260,179007.65625
1261,173132.21875
1262,168046.359375
1263,156830.28125
1264,136726.328125
1265,173115.875
1266,174423.515625
1267,183452.296875
1268,198483.96875
1269,164201.4375
1270,168568.25
1271,151246.890625
1272,144429.515625
1273,197810.328125
1274,113444.1796875
1275,269070.40625
1276,165969.015625
1277,222505.546875
1278,146294.96875
1279,174378.328125
1280,257792.734375
1281,209835.578125
1282,176236.78125
1283,152449.234375
1284,176656.546875
1285,195961.96875
1286,162181.3125
1287,143323.8125
1288,186093.078125
1289,133894.578125
1290,105788.609375
1291,162139.28125
1292,140213.53125
1293,101439.2578125
1294,177403.375
1295,175695.46875
1296,187923.40625
1297,137871.703125
1298,194560.109375
1299,129207.0859375
1300,162173.734375
1301,145635.265625
1302,165721.640625
1303,123495.8515625
1304,185654.4375
1305,200661.21875
1306,114253.890625
1307,208950.328125
1308,156822.40625
1309,139694.125
1310,182229.6875
1311,174894.53125
1312,196146.8125
1313,219274.890625
1314,163335.546875
1315,171897.4375
1316,110013.765625
1317,159189.140625
1318,169509.375
1319,159372.375
1320,185533.609375
1321,215797.578125
1322,141850.671875
1323,257949.3125
1324,141313.9375
1325,198042.21875
1326,189033.125
1327,168586.46875
1328,192475.03125
1329,186009.46875
1330,153954.75
1331,168357.953125
1332,239656.109375
1333,169398
1334,226559.0625
1335,186858.328125
1336,122767.46875
1337,183599.671875
1338,198492.390625
1339,178355.03125
1340,202745.984375
1341,224385.671875
1342,173900.890625
1343,221219.546875
1344,133424.421875
1345,181643.125
1346,150943.765625
1347,131746.96875
1348,179540.78125
1349,154367.203125
1350,198107.515625
1351,204242.9375
1352,159704.34375
1353,173109.75
1354,147574.109375
1355,180169.671875
1356,238121.90625
1357,160121.234375
1358,121996.0859375
1359,140772.453125
1360,224852.921875
1361,122696.6640625
1362,275709.59375
1363,118504.265625
1364,263161.84375
1365,204177.0625
1366,135713.203125
1367,133476.75
1368,168071.828125
1369,238166.203125
1370,138602.046875
1371,217839.609375
1372,148652.15625
1373,195610.546875
1374,117805.0859375
1375,168158.703125
1376,169897.828125
1377,188484.3125
1378,147486.09375
1379,163908.15625
1380,144467.296875
1381,94906.703125
1382,155338.765625
1383,149160.171875
1384,170954.8125
1385,151529.75
1386,188493.796875
1387,197293.984375
1388,227357.75
1389,189823.15625
1390,191586.671875
1391,172300.609375
1392,195013.015625
1393,191623.59375
1394,193755.1875
1395,134632.234375
1396,130254.6015625
1397,145878.671875
1398,174525.015625
1399,114269.265625
1400,155756.078125
1401,171082.46875
1402,234662.390625
1403,172643.734375
1404,144621.859375
1405,136981.484375
1406,117567.5234375
1407,244732.84375
1408,244751.703125
1409,156583.765625
1410,164265.3125
1411,219849.59375
1412,94948.234375
1413,192168.140625
1414,175070.828125
1415,177320.890625
1416,120050.8828125
1417,159532.5625
1418,154773.359375
1419,221689.046875
1420,188401.453125
1421,200691.53125
1422,251627.828125
1423,201322.015625
1424,153227.765625
1425,139916.46875
1426,117673
1427,170360.5625
1428,133615.5625
1429,126990.546875
1430,176716.765625
1431,112806.1328125
1432,177424.796875
1433,131279.09375
1434,159947.921875
1435,162181.546875
1436,228340.140625
1437,185993.96875
1438,178613
1439,142322.265625
1440,212226.71875
1441,130000.5390625
1442,254066.703125
1443,197127.21875
1444,159644.296875
1445,135849.0625
1446,282728.75
1447,120417.28125
1448,177388.734375
1449,180177.140625
1450,128612.1484375
1451,185717.984375
1452,285399.5625
1453,245683.1875
1454,192933.28125
1455,126487.4921875
1456,188156.625
1457,118981.6953125
1458,185215.46875
1459,152892.78125
1460,120224.625
1461,85227.9765625
1462,183349.515625
1463,197718.046875
1464,182803.34375
1465,126456.265625
1466,193745.375
1467,138766.640625
1468,166986.765625
1469,169416.65625
1470,144642.25
1471,233024.234375
1472,125126.3125
1473,177751.75
1474,198195.828125
1475,206198.59375
1476,119175.8125
1477,181769.53125
1478,171076.046875
1479,165736.78125
1480,211133.34375
1481,218951.96875
1482,184893.375
1483,220319.328125
1484,150140.359375
1485,129069.1484375
1486,150074.6875
1487,142154.46875
1488,207164.46875
1489,138610.78125
1490,190589.671875
1491,122534.9609375
1492,202263.078125
1493,159765.234375
1494,110957.8359375
1495,98810.25
1496,141562.640625
1497,269759.6875
1498,152998.3125
1499,146462.03125
1500,178058.09375
1501,261071.171875
1502,169497.703125
1503,162178.3125
1504,168007.84375
1505,183510.640625
1506,194703.375
1507,151304.171875
1508,168217.34375
1509,166007.640625
1510,166331.296875
1511,262743.75
1512,156457.15625
1513,188965.53125
1514,180299.21875
1515,192401.75
1516,153103.515625
1517,184421
1518,187504.34375
1519,107893.71875
1520,186416.953125
1521,231192.953125
1522,96209.5546875
1523,171037.203125
1524,142373.3125
1525,231239.46875
1526,131254.65625
1527,166130.84375
1528,188411.921875
1529,127367.328125
1530,216471.671875
1531,192326.359375
1532,195444.3125
1533,181696.171875
1534,187088.90625
1535,169097.328125
1536,180945.3125
1537,199676.6875
1538,174464.328125
1539,241518.171875
1540,115467.8828125
1541,141097.671875
1542,154446.125
1543,156143.296875
1544,185585.015625
1545,197880.953125
1546,185393
1547,171679.125
1548,158886.28125
1549,149448.390625
1550,131275.921875
1551,186564.671875
1552,193419.96875
1553,188854.75
1554,185233.484375
1555,177249.15625
1556,148916.3125
1557,145551.390625
1558,231741.21875
1559,172732.6875
1560,170575.671875
1561,178578.78125
1562,157154.78125
1563,162986.890625
1564,157934.140625
1565,136600.015625
1566,170218.671875
1567,149514.71875
1568,165821.828125
1569,176090.25
1570,194522.390625
1571,192936.6875
1572,135333.6875
1573,166003.765625
1574,156753.265625
1575,213219.1875
1576,199920.125
1577,154945.140625
1578,210137.71875
1579,128815.7109375
1580,213586.25
1581,216721.265625
1582,182880.734375
1583,139192.203125
1584,153946.203125
1585,195702.765625
1586,149880.578125
1587,222023.828125
1588,147636.890625
1589,194049.640625
1590,163514.4375
1591,173364.765625
1592,168697.25
1593,214076.578125
1594,156947.15625
1595,156319.859375
1596,195131.265625
1597,169429.390625
1598,133062.734375
1599,139411.234375
1600,152823.828125
1601,174721.859375
1602,128203.546875
1603,191487.390625
1604,160519.625
1605,155593.109375
1606,221355.546875
1607,248504.96875
1608,124420.5625
1609,207193.375
1610,102205.3359375
1611,115937.09375
1612,173702.34375
1613,195061.859375
1614,118278.2734375
1615,177627.4375
1616,151390.59375
1617,184389.78125
1618,98333.2578125
1619,260306.65625
1620,130800.0859375
1621,167528.078125
1622,193530.640625
1623,162270.4375
1624,160505.640625
1625,158780.234375
1626,144627.5
1627,184096.484375
1628,150119.234375
1629,142878
1630,167339.140625
1631,130917.4296875
1632,94154.078125
1633,167993.828125
1634,132941.609375
1635,130529.828125
1636,127931.0390625
1637,207908.203125
1638,146961.734375
1639,143844.5625
1640,152591.203125
1641,195756.21875
1642,137907.390625
1643,125899.171875
1644,182938.984375
1645,145699.578125
1646,205126.1875
1647,153383.859375
1648,87014.03125
1649,123731.25
1650,163961.1875
1651,176192.125
1652,220668.375
1653,150541.234375
1654,123040.4921875
1655,161396.296875
1656,172578.40625
1657,170877.53125
1658,200878.59375
1659,185715.921875
1660,138462.75
1661,185205.046875
1662,153313.203125
1663,167077.359375
1664,91166.1640625
1665,158258.640625
1666,140280.9375
1667,166719.734375
1668,133008.453125
1669,181983.9375
1670,147560.328125
1671,175769.578125
1672,171931
1673,195434.390625
1674,185612.46875
1675,131693.140625
1676,175077.109375
1677,152950.390625
